ppn,video_id,group,animation_name,duration,valence,arousal,confidence,interaction_score
66,216,reacttoface,anim_freeplay_reacttoface_identified_01_head_angle_-20,00:01:00,0.87,-0.98,0.27,1
66,9,ask,anim_speedtap_ask2play_01,00:01:00,0.21,0.28,0.42,1
66,177,petdetection,anim_petdetection_cat_02_head_angle_40,00:11:00,-0.95,0.99,1,1
66,17,badword,anim_cozmosays_badword_02_head_angle_40,00:03:00,-0.69,0.6,0.76,1
67,41,dizzy,anim_dizzy_reaction_medium_02,00:07:00,0,0.84,0.79,2
67,291,succes,anim_memorymatch_solo_successhand_player_01,00:00:00,-0.63,-0.48,0.24,2
67,52,fail,anim_memorymatch_failgame_cozmo_01,00:04:00,-0.94,0.51,0.89,2
67,80,guarddog,anim_guarddog_getout_untouched_02,00:02:00,0.66,-0.35,0.42,2
67,107,hello,anim_launch_firsttimewakeup_helloplayer_head_angle_-20,00:16:00,-0.07,-0.15,0.05,2
67,346,win,majorwin,00:02:00,0,-0.52,0.19,2
67,219,reacttoface,anim_reacttoface_unidentified_01_head_angle_-20,00:02:00,-0.56,-0.94,0.48,2
67,183,petdetection,anim_petdetection_dog_02_head_angle_40,00:13:00,0.01,0.31,0.44,2
67,73,frustrated,anim_pyramid_reacttocube_frustrated_mid_01,00:06:00,-0.84,0.76,0.85,2
67,95,happy,anim_greeting_happy_03_head_angle_20,00:04:00,-0.58,0.36,0.69,2
68,344,win,anim_keepaway_winhand_01,00:02:00,0.46,0.57,0.77,5
68,39,dizzy,anim_dizzy_reaction_soft_02,00:05:00,-0.16,0.43,0.5,5
68,78,guarddog,anim_guarddog_settle_01,00:10:00,-0.55,-0.38,0.26,5
68,222,reacttoface,anim_freeplay_reacttoface_sayname_01_head_angle_40,00:03:00,-0.69,-0.16,0.18,5
68,50,fail,anim_memorymatch_solo_failhand_player_01,00:02:00,0,0.22,0.68,5
68,71,frustrated,anim_reacttoblock_frustrated_int2_01,00:02:00,0.01,-0.65,0.5,5
68,181,petdetection,anim_petdetection_shortreaction_01_head_angle_-20,00:02:00,0.01,-0.11,0.51,5
68,105,hello,anim_launch_firsttimewakeup_helloplayer_head_angle_20,00:16:00,0.85,0.71,0.87,5
68,94,happy,anim_reacttoblock_happydetermined_01,00:02:00,0.89,0.2,0.93,5
68,289,succes,anim_peekaboo_success_01,00:02:00,0.91,0.84,0.94,5
69,301,succes,anim_memorymatch_solo_successhand_player_02,00:01:00,0.74,0.78,1,1
69,234,reacttoface,anim_freeplay_reacttoface_identified_02_head_angle_-20,00:01:00,0.09,0.69,0.8,1
69,117,hiccup,anim_hiccup_withreaction_01,00:03:00,-1,1,1,1
69,135,lose,anim_keepaway_losehand_02,00:03:00,-0.47,0.13,0.84,1
69,158,petdetection,anim_petdetection_shortreaction_01,00:03:00,0.38,0.11,0.65,1
69,149,lowenergy,anim_workout_lowenergy_getready_01,00:04:00,-0.08,-0.6,0.7,1
69,190,playerno,anim_rtpkeepaway_playerno_02,00:04:00,-0.4,-0.64,0.8,1
69,62,fail,anim_memorymatch_failhand_02,00:02:00,-0.41,-0.11,0.8,1
69,192,playeryes,anim_rtpkeepaway_playeryes_02,00:03:00,0.98,0.74,0.9,1
69,90,guarddog,anim_guarddog_sleeploop_01,00:05:00,0,-0.99,0.9,1
70,336,win,anim_speedtap_winround_intensity02_01,00:03:00,0.98,0.65,0.95,3
70,281,succes,anim_memorymatch_successhand_cozmo_02,00:02:00,0.99,1,0.95,3
70,32,dizzy,anim_dizzy_pickup_02,00:03:00,-0.96,0.89,0.95,3
70,173,petdetection,anim_petdetection_dog_01,00:06:00,0.23,0.96,0.95,3
70,27,celebrate,anim_meetcozmo_celebration_02,00:03:00,0.85,0.82,0.95,3
70,13,badword,anim_cozmosays_badword_02_head_angle_-20,00:03:00,0,0.24,0.95,3
70,43,fail,anim_memorymatch_failhand_01,00:01:00,-0.88,0.57,0.95,3
70,5,ask,anim_reacttoblock_ask_01,00:03:00,-0.71,0.99,0.95,3
70,20,bored,anim_bored_event_03,00:10:00,0.59,-0.8,0.95,3
70,212,reacttoface,anim_reacttoface_unidentified_02_head_angle_-20,00:01:00,0,-0.9,0.95,3
71,220,reacttoface,anim_freeplay_reacttoface_identified_03_head_angle_20,00:02:00,0.23,-0.56,0.79,5
71,342,win,anim_speedtap_wingame_intensity02_01,00:07:00,0.48,-0.09,0.75,5
71,48,fail,majorfail,00:03:00,-0.4,0.43,0.88,5
71,75,giggle,id_poked_giggle,00:01:00,0.01,0.23,0.27,5
71,287,succes,anim_memorymatch_solo_successgame_player_01,00:02:00,0.16,0.82,0.68,5
71,76,guarddog,anim_guarddog_fakeout_02,00:04:00,-0.24,-0.36,0.31,5
71,92,happy,anim_pyramid_reacttocube_happy_high_01,00:02:00,0.9,0.24,0.48,5
71,69,frustrated,anim_reacttoblock_frustrated_int1_01,00:01:00,-0.55,-0.46,0.11,5
71,179,petdetection,anim_petdetection_shortreaction_02_head_angle_40,00:02:00,0.01,-0.02,0,5
71,37,dizzy,anim_dizzy_shake_stop_01,00:04:00,0.37,0.91,0.74,5
72,295,succes,anim_sparking_success_01,00:02:00,0.18,0.39,0.64,2
72,84,guarddog,anim_guarddog_getout_busted_01,00:09:00,-0.69,0.78,0.93,2
72,228,reacttoface,anim_reacttoface_unidentified_02_head_angle_40,00:02:00,0.19,-0.36,0.63,2
72,100,happy,anim_reacttoblock_happydetermined_02,00:01:00,0.44,-0.27,0.71,2
72,111,hiccup,anim_hiccup_faceplant_02,00:02:00,0.24,0.21,0.85,2
72,121,highenergy,anim_workout_highenergy_weak_01,00:02:00,0.38,-0.42,0.71,2
72,129,lose,anim_speedtap_losehand_01,00:01:00,-0.66,0.15,0.72,2
72,127,ideatoplay,anim_rtpkeepaway_ideatoplay_03,00:02:00,0.55,-0.4,0.72,2
72,56,fail,anim_pounce_fail_01,00:03:00,-0.2,-0.43,0.56,2
72,187,petdetection,anim_petdetection_shortreaction_01_head_angle_20,00:02:00,-0.06,-0.73,0.76,2
73,14,badword,anim_cozmosays_badword_01_head_angle_-20,00:03:00,-0.48,0.42,0.7,6
73,33,dizzy,anim_dizzy_reaction_medium_03,00:09:00,-0.89,0.76,0.86,6
73,44,fail,anim_pounce_fail_02,00:03:00,-0.01,0.2,0.6,6
73,216,reacttoface,anim_freeplay_reacttoface_identified_01_head_angle_-20,00:01:00,0.35,0.25,0.75,6
73,338,win,anim_keepaway_wingame_01,00:04:00,0.87,0.78,0.86,6
73,283,succes,anim_reacttoblock_success_01_head_angle_-20,00:02:00,0.73,0.09,0.75,6
73,29,celebrate,anim_meetcozmo_celebration,00:10:00,0.01,0.78,0.85,6
73,22,bored,anim_bored_event_02,00:05:00,0.01,0.1,0.75,6
73,6,ask,anim_rtpkeepaway_askforgame_01,00:03:00,0.14,0.21,0.7,6
73,175,petdetection,anim_petdetection_dog_01_head_angle_40,00:06:00,0.98,0.5,0.85,6
74,282,succes,anim_reacttoblock_success_01_0,00:02:00,-0.51,0.83,0.46,4
74,21,bored,anim_bored_01,00:01:00,-0.21,0.49,0.4,4
74,32,dizzy,anim_dizzy_pickup_02,00:03:00,-0.94,0.83,0.69,4
74,215,reacttoface,anim_freeplay_reacttoface_sayname_01_head_angle_-20,00:03:00,-0.47,0.6,0.26,4
74,5,ask,anim_reacttoblock_ask_01,00:03:00,0.23,0.25,0.4,4
74,13,badword,anim_cozmosays_badword_02_head_angle_-20,00:03:00,-0.58,0.33,0.29,4
74,28,celebrate,anim_meetcozmo_celebration_02_head_angle_20,00:03:00,-0.02,-0.19,0.5,4
74,174,petdetection,anim_petdetection_dog_03_head_angle_40,00:08:00,-0.35,0.35,0.25,4
74,337,win,anim_keepaway_winhand_03,00:02:00,0.09,-0.09,0.37,4
74,43,fail,anim_memorymatch_failhand_01,00:01:00,-0.13,-0.64,0.35,4
75,136,lose,anim_keepaway_losegame_03,00:06:00,0.53,0.39,0.86,7
75,196,reacttocube,anim_rtpkeepaway_reacttocube_01,00:01:00,0.49,-0.41,0.37,7
75,118,hiccup,anim_hiccup_playercure_pickupreact,00:03:00,0.68,-0.3,0.95,7
75,159,petdetection,anim_petdetection_dog_02_head_angle_-20,00:13:00,-0.82,0.68,0.83,7
75,193,playeryes,anim_rtpkeepaway_playeryes_03,00:03:00,-0.86,-0.14,0.73,7
75,150,lowenergy,anim_workout_lowenergy_getout_02,00:06:00,0.68,0.73,0.7,7
75,91,guarddog,anim_guarddog_cubedisconnect_01,00:00:00,0.59,-0.48,0.81,7
75,230,reacttoface,anim_freeplay_reacttoface_longname_01,00:02:00,0.82,0.04,0.69,7
75,63,fail,anim_memorymatch_failgame_cozmo_03,00:06:00,-0.87,-0.98,0.84,7
75,190,playerno,anim_rtpkeepaway_playerno_02,00:04:00,-0.88,-0.86,0.52,7
76,174,petdetection,anim_petdetection_dog_03_head_angle_40,00:08:00,0.21,-0.76,0.9,1
76,282,succes,anim_reacttoblock_success_01_0,00:02:00,0.41,-0.73,0.9,1
76,337,win,anim_keepaway_winhand_03,00:02:00,0.47,-0.57,0.88,1
76,31,dizzy,anim_dizzy_pickup_03,00:03:00,0.26,-0.61,0.87,1
76,13,badword,anim_cozmosays_badword_02_head_angle_-20,00:03:00,0.38,-0.69,0.84,1
76,320,turtleroll,anim_reacttocliff_turtleroll_01,00:06:00,0.61,-0.38,0.82,1
76,20,bored,anim_bored_event_03,00:10:00,0.86,0.04,0.9,1
76,5,ask,anim_reacttoblock_ask_01,00:03:00,0.75,-0.32,0.84,1
76,28,celebrate,anim_meetcozmo_celebration_02_head_angle_20,00:03:00,0.67,-0.25,0.84,1
76,217,reacttoface,anim_freeplay_reacttoface_identified_01_head_angle_20,00:01:00,0.53,-0.79,0.84,1
77,53,fail,anim_memorymatch_solo_failhand_player_02,00:01:00,0.01,-0.9,1,1
77,146,lowenergy,anim_workout_lowenergy_getout_01,00:11:00,0.09,-0.7,1,1
77,131,lose,anim_speedtap_loseround_intensity01_01,00:03:00,-0.81,-0.86,1,1
77,152,match_no,anim_rtpmemorymatch_no_01,00:02:00,-0.74,-0.9,1,1
77,41,dizzy,anim_dizzy_reaction_medium_02,00:07:00,0.08,-0.61,1,1
77,153,newarea,anim_hiking_rtnewarea_01,00:03:00,-0.38,-0.88,1,1
77,123,highenergy,anim_workout_highenergy_getready_01,00:04:00,0.01,-0.85,1,1
77,101,happy,anim_greeting_happy_03_head_angle_-20,00:04:00,-0.07,-0.79,1,1
77,114,hiccup,anim_hiccup_playercure_getout,00:05:00,0.17,0,1,1
77,85,guarddog,anim_guarddog_sleeploop_02,00:10:00,-0.89,-0.94,1,1
78,335,win,anim_speedtap_winhand_03,00:01:00,-0.65,0.68,0.88,5
78,26,celebrate,anim_meetcozmo_celebration_02_head_angle_40,00:03:00,0.41,0.76,0.78,5
78,321,turtleroll,anim_reacttocliff_turtleroll_05,00:09:00,-0.8,0.34,0.8,5
78,11,badword,anim_cozmosays_badword_02_head_angle_20,00:03:00,0.21,-0.14,0.65,5
78,4,ask,anim_reacttoblock_ask_01_head_angle_40,00:02:00,0.56,-0.48,0.91,5
78,19,bored,anim_bored_event_04,00:13:00,-0.26,0.5,0.71,5
78,31,dizzy,anim_dizzy_pickup_03,00:03:00,0.54,-0.32,0.89,5
78,206,reacttoface,anim_freeplay_reacttoface_sayname_01,00:03:00,0.61,-0.16,0.92,5
78,172,petdetection,anim_petdetection_misc_01_head_angle_20,00:10:00,0.37,0.43,0.86,5
78,280,succes,anim_reacttoblock_success_01_head_angle_40,00:02:00,0.43,-0.16,0.84,5
79,338,win,anim_keepaway_wingame_01,00:04:00,0.34,0.07,0.94,2
79,22,bored,anim_bored_event_02,00:05:00,-0.24,-0.11,0.61,2
79,283,succes,anim_reacttoblock_success_01_head_angle_-20,00:02:00,-0.49,0.26,0.8,2
79,175,petdetection,anim_petdetection_dog_01_head_angle_40,00:06:00,0.71,0.75,0.95,2
79,34,dizzy,anim_dizzy_shake_loop_01,00:06:00,0.18,0.8,0.86,2
79,214,reacttoface,anim_reacttoface_unidentified_03,00:02:00,0.48,-0.14,0.51,2
79,15,badword,anim_cozmosays_badword_01_head_angle_40,00:02:00,-0.62,0.41,0.89,2
79,7,ask,anim_reacttoblock_ask_01_head_angle_-20,00:02:00,-0.82,-0.2,0.82,2
79,29,celebrate,anim_meetcozmo_celebration,00:10:00,0.01,0.01,0.68,2
79,45,fail,anim_memorymatch_failhand_03,00:01:00,-0.68,0.14,0.64,2
80,313,turtleroll,anim_reacttocliff_turtlerollfail_01,00:07:00,-0.83,0.59,0.94,2
80,303,thankyou,anim_pyramid_thankyou_01_head_angle_20,00:01:00,0.78,0.11,0.84,2
80,245,request,anim_fistbump_requestonce_01,00:02:00,0.64,0.32,0.87,2
80,266,stuck,anim_reacttocliff_stuckrightside_01,00:05:00,-0.92,0.47,0.97,2
80,255,sleep,anim_gotosleep_getout_02,00:05:00,-0.92,-0.64,0.9,2
80,235,reacttoface,anim_freeplay_reacttoface_identified_02_head_angle_20,00:01:00,0.36,0.19,0.71,2
80,306,turbo,anim_explorer_driving01_turbo_01_head_angle_20,00:02:00,0,-0.39,0.85,2
80,272,succes,anim_memorymatch_successhand_player_03,00:04:00,0.69,0.07,0.86,2
80,141,lose,anim_keepaway_losehand_03,00:02:00,-0.14,-0.51,0.92,2
80,164,petdetection,anim_petdetection_cat_02_head_angle_20,00:11:00,-0.89,0.97,0.87,2
81,161,petdetection,anim_petdetection_dog_03_head_angle_20,00:08:00,-0.82,0.82,0.9,2
81,65,fail,anim_sparking_fail_01,00:02:00,-0.16,-0.46,0.7,2
81,237,reacttoface,anim_reacttoface_unidentified_03_head_angle_-20,00:02:00,0.01,-0.84,1,2
81,239,reenrollment,anim_meetcozmo_reenrollment_sayname_03,00:02:00,0.01,0.96,1,2
81,138,lose,anim_keepaway_losehand_01,00:03:00,-0.47,0.53,0.75,2
81,262,struggle,anim_memorymatch_reacttopattern_struggle_02,00:07:00,0,0.67,0.5,2
81,195,playeryes,anim_rtpkeepaway_playeryes_01,00:02:00,0.01,-0.18,0.6,2
81,242,request,anim_fistbump_requestoncelong_01,00:03:00,0.57,0.5,0.49,2
81,198,reacttocube,anim_launch_reacttocubepickup,00:05:00,0.93,0.94,0.75,2
81,252,sleep,anim_gotosleep_getout_04,00:03:00,-0.39,0.54,0.72,2
82,30,celebrate,anim_meetcozmo_celebration_02_head_angle_-20,00:03:00,0.91,0.71,1,2
82,212,reacttoface,anim_reacttoface_unidentified_02_head_angle_-20,00:01:00,-0.29,-0.23,0.89,2
82,22,bored,anim_bored_event_02,00:05:00,-0.01,-0.01,0.98,2
82,45,fail,anim_memorymatch_failhand_03,00:01:00,-0.31,0.24,0.57,2
82,284,succes,anim_pyramid_success_01,00:04:00,0.89,0.91,0.92,2
82,34,dizzy,anim_dizzy_shake_loop_01,00:06:00,-0.07,0.97,0.96,2
82,15,badword,anim_cozmosays_badword_01_head_angle_40,00:02:00,-0.94,0.88,0.88,2
82,7,ask,anim_reacttoblock_ask_01_head_angle_-20,00:02:00,-0.86,0.97,0.83,2
82,176,petdetection,anim_petdetection_shortreaction_02_head_angle_20,00:03:00,0.7,-0.64,0.93,2
82,339,win,anim_speedtap_wingame_intensity02_02,00:01:00,0.01,0.96,0.88,2
83,204,reacttoface,anim_reacttoface_unidentified_01_head_angle_20,00:02:00,0.43,0.21,1,3
83,327,upset,anim_driving_upset_loop_01,00:01:00,-0.12,-0.12,0.87,3
83,319,turtleroll,anim_reacttocliff_turtleroll_02,00:06:00,0.82,0.64,0.97,3
83,278,succes,anim_memorymatch_successhand_cozmo_04,00:07:00,0.94,0.91,0.99,3
83,2,ask,anim_reacttoblock_ask_01_head_angle_20,00:03:00,0.52,0.25,0.99,3
83,333,win,anim_keepaway_winhand_02,00:03:00,0.24,0.26,0.94,3
83,312,turbo,anim_explorer_driving01_turbo_01,00:02:00,0.51,0.04,0.98,3
83,330,wheely,anim_reacttocliff_wheely_02,00:03:00,0.43,0.64,0.92,3
83,1,admire,anim_reacttoblock_admirecubetower_01,00:04:00,0.07,0.04,0.9,3
83,170,petdetection,anim_petdetection_cat_01_head_angle_-20,00:09:00,0.02,0.26,0.97,3
84,94,happy,anim_reacttoblock_happydetermined_01,00:02:00,0.12,0.11,0.49,3
84,225,reacttoface,anim_freeplay_reacttoface_sayname_02_head_angle_-20,00:03:00,0.06,0.06,0.64,3
84,182,petdetection,anim_petdetection_cat_01_head_angle_20,00:09:00,0.15,0.12,0.54,3
84,345,win,anim_speedtap_winhand_02,00:01:00,-0.1,0.13,0.58,3
84,39,dizzy,anim_dizzy_reaction_soft_02,00:05:00,0.06,0.08,0.53,3
84,49,fail,id_rollblock_fail_01,00:01:00,0.03,0.04,0.59,3
84,290,succes,anim_reacttoblock_success_01,00:02:00,0.06,0.05,0.65,3
84,106,hello,anim_launch_firsttimewakeup_helloplayer_head_angle_40,00:16:00,0.06,0.05,0.59,3
84,79,guarddog,anim_guarddog_getout_touched_01,00:06:00,0.06,-0.01,0.61,3
84,72,frustrated,anim_pyramid_reacttocube_frustrated_low_01,00:01:00,0.16,-0.21,0.56,3
85,92,happy,anim_pyramid_reacttocube_happy_high_01,00:02:00,0.19,-0.16,0.79,2
85,38,dizzy,anim_dizzy_pickup_01,00:02:00,0.1,-0.21,0.63,2
85,77,guarddog,anim_guarddog_fakeout_03,00:02:00,0.04,0.06,0.5,2
85,180,petdetection,anim_petdetection_cat_02_head_angle_-20,00:11:00,-0.03,-0.09,0.77,2
85,288,succes,anim_pounce_success_01,00:02:00,0.01,-0.18,0.85,2
85,70,frustrated,anim_reacttoblock_frustrated_01,00:01:00,0,-0.68,0.91,2
85,216,reacttoface,anim_freeplay_reacttoface_identified_01_head_angle_-20,00:01:00,-0.01,-0.11,0.72,2
85,49,fail,id_rollblock_fail_01,00:01:00,-0.01,-0.66,0.86,2
85,343,win,anim_speedtap_winhand_01,00:01:00,-0.06,-0.06,0.5,2
85,104,hello,anim_launch_firsttimewakeup_helloplayer,00:16:00,0.47,0.18,0.87,2
86,298,succes,anim_memorymatch_solo_successgame_player_03,00:01:00,0.27,0.74,0.65,4
86,114,hiccup,anim_hiccup_playercure_getout,00:05:00,0.68,-0.17,0.65,4
86,132,lose,anim_keepaway_losegame_01,00:06:00,-0.66,0.19,0.6,4
86,103,happy,anim_greeting_happy_01,00:04:00,0.75,0.94,0.7,4
86,59,fail,anim_fistbump_fail_01,00:07:00,-1,0.83,0.75,4
86,153,newarea,anim_hiking_rtnewarea_01,00:03:00,0.82,-0.17,0.65,4
86,146,lowenergy,anim_workout_lowenergy_getout_01,00:11:00,-0.99,0.98,0.85,4
86,87,guarddog,anim_guarddog_getout_timeout_01,00:05:00,-0.79,0.16,0.3,4
86,231,reacttoface,anim_freeplay_reacttoface_sayname_01_head_angle_20,00:03:00,-0.22,0.41,0.4,4
86,124,highenergy,anim_workout_highenergy_getout_01,00:06:00,0.44,0.51,0.7,4
87,201,reacttoface,anim_freeplay_reacttoface_sayname_03_head_angle_20,00:01:00,0.15,0.57,0.68,2
87,149,lowenergy,anim_workout_lowenergy_getready_01,00:04:00,-0.5,0.41,0.83,2
87,196,reacttocube,anim_rtpkeepaway_reacttocube_01,00:01:00,0.31,-0.19,0.66,2
87,189,playerno,anim_rtpkeepaway_playerno_03,00:04:00,-0.13,0.05,0.9,2
87,56,fail,anim_pounce_fail_01,00:03:00,-0.08,0.36,0.74,2
87,117,hiccup,anim_hiccup_withreaction_01,00:03:00,0.07,0.15,0.6,2
87,88,guarddog,anim_guarddog_getout_untouched_01,00:01:00,0.73,0.09,0.75,2
87,158,petdetection,anim_petdetection_shortreaction_01,00:03:00,0.04,-0.07,0.32,2
87,134,lose,anim_speedtap_losegame_intensity02_01,00:08:00,-0.64,0.74,0.91,2
87,193,playeryes,anim_rtpkeepaway_playeryes_03,00:03:00,0.83,0.11,0.93,2
88,154,newarea,anim_hiking_rtnewarea_02,00:03:00,0.53,-0.68,0.69,3
88,59,fail,anim_fistbump_fail_01,00:07:00,-0.98,-0.99,0.52,3
88,235,reacttoface,anim_freeplay_reacttoface_identified_02_head_angle_20,00:01:00,0.29,-0.21,0.6,3
88,134,lose,anim_speedtap_losegame_intensity02_01,00:08:00,-0.22,-0.93,0.43,3
88,148,lowenergy,anim_workout_lowenergy_weak_01,00:05:00,0.46,-0.12,0.8,3
88,157,petdetection,anim_petdetection_dog_01_head_angle_20,00:06:00,0.66,-0.01,0.72,3
88,89,guarddog,anim_guarddog_fakeout_01,00:06:00,-0.01,0.02,0.73,3
88,116,hiccup,anim_hiccup_01,00:01:00,-0.36,-0.34,0.64,3
88,188,playerno,anim_rtpkeepaway_playerno_01,00:04:00,-0.55,-0.65,0.7,3
88,300,succes,anim_pounce_success_02,00:02:00,0.4,0.16,0.75,3
89,230,reacttoface,anim_freeplay_reacttoface_longname_01,00:02:00,0.36,0.01,0.64,3
89,133,lose,anim_speedtap_loseround_intensity02_01,00:03:00,-0.87,0.82,0.94,3
89,188,playerno,anim_rtpkeepaway_playerno_01,00:04:00,-0.16,-0.41,0.93,3
89,148,lowenergy,anim_workout_lowenergy_weak_01,00:05:00,-0.88,0.86,0.97,3
89,157,petdetection,anim_petdetection_dog_01_head_angle_20,00:06:00,-0.22,-0.07,0.91,3
89,299,succes,anim_reacttoblock_success_01_head_angle_20,00:02:00,0.86,-0.8,0.96,3
89,116,hiccup,anim_hiccup_01,00:01:00,-0.93,-0.7,0.97,3
89,61,fail,anim_thirdblocktower_fail_01,00:03:00,0.01,-0.89,0.98,3
89,154,newarea,anim_hiking_rtnewarea_02,00:03:00,0.96,-0.89,0.94,3
89,88,guarddog,anim_guarddog_getout_untouched_01,00:01:00,0.01,-0.9,0.91,3
90,336,win,anim_speedtap_winround_intensity02_01,00:03:00,-0.07,0.46,0.8,2
90,12,badword,anim_cozmosays_badword_01,00:03:00,-0.04,-0.25,0.55,2
90,319,turtleroll,anim_reacttocliff_turtleroll_02,00:06:00,0.14,0.68,0.42,2
90,4,ask,anim_reacttoblock_ask_01_head_angle_40,00:02:00,0.88,0.47,0.89,2
90,328,upset,anim_driving_upset_end_01,00:01:00,0,-0.67,0.75,2
90,173,petdetection,anim_petdetection_dog_01,00:06:00,0.86,0.86,0.94,2
90,27,celebrate,anim_meetcozmo_celebration_02,00:03:00,0.78,0.79,0.94,2
90,281,succes,anim_memorymatch_successhand_cozmo_02,00:02:00,-0.16,0.1,0.83,2
90,19,bored,anim_bored_event_04,00:13:00,-0.81,-0.01,0.78,2
90,216,reacttoface,anim_freeplay_reacttoface_identified_01_head_angle_-20,00:01:00,0.07,-0.83,0.58,2
91,299,succes,anim_reacttoblock_success_01_head_angle_20,00:02:00,0.51,0.2,0.68,2
91,227,reacttoface,anim_freeplay_reacttoface_identified_03,00:02:00,-0.16,-0.27,0.46,2
91,115,hiccup,anim_hiccup_selfcure_getout,00:07:00,-0.31,0.14,0.65,2
91,60,fail,anim_memorymatch_failgame_player_01,00:01:00,0.19,0.16,0.63,2
91,103,happy,anim_greeting_happy_01,00:04:00,0.49,0.44,0.73,2
91,88,guarddog,anim_guarddog_getout_untouched_01,00:01:00,0.01,-0.01,0.76,2
91,133,lose,anim_speedtap_loseround_intensity02_01,00:03:00,-0.62,0.22,0.71,2
91,147,lowenergy,anim_workout_lowenergy_getin_01,00:02:00,0.48,0.09,0.68,2
91,154,newarea,anim_hiking_rtnewarea_02,00:03:00,0.74,0.33,0.75,2
91,156,petdetection,anim_petdetection_dog_01_head_angle_-20,00:06:00,0.86,0.31,0.8,2
92,6,ask,anim_rtpkeepaway_askforgame_01,00:03:00,0.53,0.42,0.75,3
92,211,reacttoface,anim_freeplay_reacttoface_identified_03_head_angle_40,00:02:00,-0.28,0.67,0.55,3
92,283,succes,anim_reacttoblock_success_01_head_angle_-20,00:02:00,-0.54,0.54,0.5,3
92,21,bored,anim_bored_01,00:01:00,-0.29,-0.48,0.75,3
92,29,celebrate,anim_meetcozmo_celebration,00:10:00,-0.81,0.91,0.95,3
92,338,win,anim_keepaway_wingame_01,00:04:00,0.88,0.86,0.9,3
92,14,badword,anim_cozmosays_badword_01_head_angle_-20,00:03:00,-0.67,-0.01,0.8,3
92,175,petdetection,anim_petdetection_dog_01_head_angle_40,00:06:00,0.82,0.54,0.8,3
92,44,fail,anim_pounce_fail_02,00:03:00,-0.75,0.24,0.7,3
92,33,dizzy,anim_dizzy_reaction_medium_03,00:09:00,-0.91,0.88,0.73,3
93,130,lose,anim_speedtap_losegame_intensity03_02,00:05:00,-0.48,-0.6,0.72,3
93,122,highenergy,anim_workout_highenergy_strong_01,00:01:00,0.43,0.24,0.59,3
93,112,hiccup,anim_hiccup_turtleroll_01,00:03:00,-0.83,-0.51,0.7,3
93,85,guarddog,anim_guarddog_sleeploop_02,00:10:00,-0.44,-0.79,0.58,3
93,151,match_no,anim_rtpmemorymatch_no_02,00:04:00,-0.59,0.22,0.62,3
93,101,happy,anim_greeting_happy_03_head_angle_-20,00:04:00,0.26,0.6,0.73,3
93,144,lowenergy,anim_workout_lowenergy_trans_01,00:03:00,-0.42,-0.54,0.53,3
93,229,reacttoface,anim_freeplay_reacttoface_identified_02,00:01:00,0.12,-0.02,0.67,3
93,57,fail,anim_peekaboo_fail_01,00:04:00,-0.34,0.35,0.69,3
93,296,succes,anim_memorymatch_solo_successhand_player_03,00:01:00,0.12,0.22,0.64,3
94,305,thankyou,anim_pyramid_thankyou_01_head_angle_-20,00:01:00,0.47,-0.58,0.75,3
94,64,fail,anim_memorymatch_failgame_player_02,00:03:00,0.69,0.74,0.85,3
94,247,request,anim_peekaboo_requestthrice_01,00:04:00,0.25,0.56,0.8,3
94,166,petdetection,anim_petdetection_dog_02,00:13:00,0.12,0.72,0.85,3
94,142,lose,anim_speedtap_losegame_intensity03_01,00:05:00,0.59,-0.07,0.75,3
94,308,turbo,anim_explorer_driving01_turbo_01_head_angle_10,00:02:00,0.66,-0.46,0.8,3
94,256,sleep,anim_gotosleep_sleeploop_01,00:15:00,-0.25,-0.93,0.75,3
94,274,succes,anim_thirdblocktower_succesful_01,00:03:00,0.01,0.69,0.8,3
94,268,stuck,anim_reacttocliff_stuckleftside_02,00:04:00,-0.22,0.72,0.7,3
94,209,reacttoface,anim_reacttoface_unidentified_03_head_angle_40,00:02:00,0.01,-0.73,0.8,3
95,137,lose,anim_speedtap_losehand_03,00:01:00,0.03,0.43,1,1
95,241,request,anim_rtpmemorymatch_request_03,00:02:00,-0.02,0.82,1,1
95,160,petdetection,anim_petdetection_shortreaction_02,00:03:00,0.01,0.03,0.91,1
95,251,sleep,anim_gotosleep_getout_03,00:04:00,0.01,-0.02,0.97,1
95,191,playerno,anim_speedtap_playerno_01,00:02:00,0.02,-0.02,0.92,1
95,194,playeryes,anim_speedtap_playeryes_01,00:01:00,0.02,-0.02,0.89,1
95,231,reacttoface,anim_freeplay_reacttoface_sayname_01_head_angle_20,00:03:00,0.01,0.57,0.98,1
95,238,reenrollment,anim_meetcozmo_reenrollment_sayname_01,00:03:00,0.43,0.78,0.98,1
95,197,reacttocube,anim_rtpkeepaway_reacttocube_03,00:01:00,-0.02,0.17,0.97,1
95,64,fail,anim_memorymatch_failgame_player_02,00:03:00,0.95,0.92,0.99,1
96,213,reacttoface,anim_freeplay_reacttoface_sayname_02_head_angle_20,00:03:00,0.64,0.25,0.7,2
96,33,dizzy,anim_dizzy_reaction_medium_03,00:09:00,-0.69,0.2,0.89,2
96,6,ask,anim_rtpkeepaway_askforgame_01,00:03:00,-0.01,0.05,0.6,2
96,28,celebrate,anim_meetcozmo_celebration_02_head_angle_20,00:03:00,0.79,0.63,0.81,2
96,174,petdetection,anim_petdetection_dog_03_head_angle_40,00:08:00,0.25,0.39,0.59,2
